LICENCE,NAME,MAILING_ADDRESS,BUSINESS_ID,CIVIC_ADDRESS,LICENCE_YEAR,APPLICATION_DATE,X,Y,DESCRIPTION,STATUS,LICENCE_DESC,LEGAL_ID,STREET,YEAR,GISLINK
1703,LORENZO DEVELOPMENTS LTD,,BLBUS-0914020400001604,4390 WILKINSON ROAD,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,1819991012100730250000,WILKINSON RD,,003-149-056
1704,CIMIAN CONSTRUCTION,,BLBUS-0914020400001605,3354 DONCASTER DRIVE,2010,2010-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,855420030716090809820000,DONCASTER DR,,025-674-498
1705,INVESTORS GROUP FINANCIAL SERVICES INC,,BLBUS-0914020400001606,"101 4400 CHATTERTON WAY
VICTORIA   BC
V8X 5J2",2012,2012-01-01-00.00.00.000000,,,ADMINISTRATION OFFICE,APPROVED,NOT APPLICABLE,1819991012154011330000,CHATTERTON WAY,,VIS4550
1706,A BUCK OR TWO STORES,,BLBUS-0914020400001607,"58 3170 TILLICUM RD
VICTORIA BC  V9A 7C9",2010,2010-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,HOBBIES/GIFTS/CRAFTS,BLBUSA-66-0959-01058,TILLICUM RD,,000-197-033
1707,PRICE WISE AUTO,,BLBUS-0914020400001608,101 455 BANGA PLACE,2004,2004-01-01-00.00.00.000000,,,BROKER,APPROVED,POOL HALL,1819991012130647140000,BANGA PL,,VIS1639
1708,MCNAUGHTON PLANNING SERVICES INC,,BLBUS-0914020400001609,"3721 GRANGE RD
VICTORIA   BC
",2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,PLANNING,175520000111101844300000,GRANGE RD,,024-620-815
1709,LYNNE GRIFFITHS SCHOOL OF DANCING,,BLBUS-0914020400001610,1111 BALDWIN PLACE,2012,2012-01-01-00.00.00.000000,,,INSTRUCTOR/INSTRUCTION,APPROVED,NOT APPLICABLE,1819991012104517030000,BALDWIN PL,,001-206-702
171,CORDOVA BAY ESSO,,BLBUS-0914020400000072,5229 CORDOVA BAY ROAD,2011,2011-01-01-00.00.00.000000,,,SERVICE STATION,APPROVED,NOT APPLICABLE,1819991012151632220000,CORDOVA BAY RD,,004-416-015
1710,MT TOLMIE GROCERY,,BLBUS-0914020400001611,3517 RICHMOND ROAD,2004,2004-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012133528940000,RICHMOND RD,,009-076-859
1711,DESIGNER HAIR BY JOSEPH,,BLBUS-0914020400001612,4048 CAREY ROAD,2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,1819991012102712970000,CAREY RD,,001-516-761
1712,KITCHEN CRAFT CABINETRY,,BLBUS-0914020400001613,800 CLOVERDALE AVENUE,2012,2012-01-01-00.00.00.000000,,,WHOLESALE MERCHANT/ANCILLARY RETAIL,APPROVED,NOT APPLICABLE,1819991012131628580000,CLOVERDALE AVE,,004-338-545
1713,J B D ELECTRIC,,BLBUS-0914020400001614,"C 100 BURNSIDE ROAD WEST
VICTORIA   BC
V9A 1C4",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,REPAIR SERVICE,BLBUSA-65-9605-000C,BURNSIDE RD W,,005-949-670
1714,C N RYZUK & ASSOCIATES LTD,,BLBUS-0914020400001615,28 CREASE AVENUE,2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,ENGINEERING,1819991012122747860000,CREASE AVE,,018-003-699
1715,BC DIRECTORIES,,BLBUS-0914020400001616,"BUSINESS - OUT OF TOWN
   
",2000,2000-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
1716,NARBOROUGH & ASSOCIATES,,BLBUS-0914020400001617,1797 MIDGARD AVENUE,2002,2002-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,1819991012113713450000,MIDGARD AVE,,003-769-909
1717,P CLAUDIA PETERSON & ASSOCIATES,,BLBUS-0914020400001618,3411 DONCASTER DRIVE,2004,2004-01-01-00.00.00.000000,,,DESIGNER,APPROVED,NOT APPLICABLE,1819991012121944630000,DONCASTER DR,,001-833-898
1718,MAUREEN E CAIN BOOKKEEPING,,BLBUS-0914020400001619,2878 GLENWOOD AVENUE,2012,2012-01-01-00.00.00.000000,,,BOOKKEEPING SERVICE,APPROVED,NOT APPLICABLE,1819991012130434770000,GLENWOOD AVE,,007-295-324
1719,HUGS 'R' US LICENCED FAMILY DAYCARE,,BLBUS-0914020400001620,903 MCADOO PLACE,2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012122006600000,MCADOO PL,,005-307-376
172,CORDOVA BAY ESSO,,BLBUS-0914020400000073,5229 CORDOVA BAY ROAD,2000,2000-01-01-00.00.00.000000,,,MECHANIC,APPROVED,NOT APPLICABLE,1819991012151632220000,CORDOVA BAY RD,,004-416-015
1720,CUMBERLAND COMPUTER GROUP LTD,,BLBUS-0914020400001621,3937 CUMBERLAND ROAD,2012,2012-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,STOCKS & BONDS,1819991012120909520000,CUMBERLAND RD,,006-064-418
1721,T TUDOR MECHANICAL LTD,,BLBUS-0914020400001622,804 ALVARADO TERRACE,2006,2006-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,MECHANICAL,1819991012151010490000,ALVARADO TERR,,003-643-107
1722,EVERLASTING CREATIONS,,BLBUS-0914020400001623,451 OBED AVENUE,2001,2001-01-01-00.00.00.000000,,,HOME CRAFTS,APPROVED,NOT APPLICABLE,1819991012125648010000,OBED AVE,,000-843-962
1723,PACIFIC RIM FOOT ORTHOTICS,,BLBUS-0914020400001624,"211 1551 CEDAR HILL X ROAD
VICTORIA   BC
V8P 2P3",2012,2012-01-01-00.00.00.000000,,,THERAPIST,TRANSFERRED,NOT APPLICABLE,08135C070917135511540000,MCKENZIE AVE,,VIS6358
1724,CEDAR HILL ESSO,,BLBUS-0914020400001625,3927 BLENKINSOP ROAD,2010,2010-01-01-00.00.00.000000,,,SERVICE STATION/RETAIL SALES,APPROVED,NOT APPLICABLE,1819991012120643260000,BLENKINSOP RD,,004-762-291
1725,CEDAR HILL ESSO,,BLBUS-0914020400001626,3927 BLENKINSOP ROAD,2010,2010-01-01-00.00.00.000000,,,MECHANIC,APPROVED,NOT APPLICABLE,1819991012120643260000,BLENKINSOP RD,,004-762-291
1726,CEDAR HILL ESSO,,BLBUS-0914020400001627,3927 BLENKINSOP ROAD,2002,2002-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012120643260000,BLENKINSOP RD,,004-762-291
1727,KEVIN E WOODWARD ACCOUNTANT,,BLBUS-0914020400001628,"995 AMBASSADOR AVE
VICTORIA BC  V8X 3N3",2012,2012-01-01-00.00.00.000000,,,ACCOUNTANT,TRANSFERRED,NOT APPLICABLE,1819991012104116620000,AMBASSADOR AVE,,007-502-486
1728,DR DOUGLAS R MALPASS INC,,BLBUS-0914020400001629,302 1001 CLOVERDALE AVENUE,2012,2012-01-01-00.00.00.000000,,,DENTIST,APPROVED,NOT APPLICABLE,53219991118095548250000,CLOVERDALE AVE,,009-192-948
1729,BRENTWOOD BAY BUILDERS LTD.,,BLBUS-0914020400001630,642 VANALMAN AVENUE,2011,2011-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BUILDING,1819991012103235760000,VANALMAN AVE,,004-047-389
173,CORDOVA BAY ESSO,,BLBUS-0914020400000074,5229 CORDOVA BAY ROAD,2008,2008-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,CONVENIENCE STORE,1819991012151632220000,CORDOVA BAY RD,,004-416-015
1730,"RAE, GRAHAM",,BLBUS-0914020400001631,"100 3185 TILLICUM ROAD
VICTORIA   BC
V9A 2B4",2003,2003-01-01-00.00.00.000000,,,PHYSICIAN,APPROVED,NOT APPLICABLE,BLBUSA-66-0254-020100,TILLICUM RD,,017-410-681
1731,D H V I ENTERPRISES LTD,,BLBUS-0914020400001632,5411 HAMSTERLY ROAD,2007,2007-01-01-00.00.00.000000,,,RENTAL AGENCY,APPROVED,NOT APPLICABLE,1819991012145717910000,HAMSTERLY RD,,000-137-316
1732,D H V I ENTERPRISES LTD,,BLBUS-0914020400001633,5411 HAMSTERLY ROAD,2007,2007-01-01-00.00.00.000000,,,GOLF COURSE (MINI-GOLF),APPROVED,NOT APPLICABLE,1819991012145717910000,HAMSTERLY RD,,000-137-316
1733,FUZZY WUZZY CARPETS,,BLBUS-0914020400001634,3460 QUADRA STREET,2011,2011-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,FLOORING,1819991012115159670000,QUADRA ST,,VIS2652
1734,VICTORIA PAIN CLINIC INC.,,BLBUS-0914020400001635,365 HECTOR ROAD,2004,2004-01-01-00.00.00.000000,,,COMMUNITY CARE FACILITY,APPROVED,NOT APPLICABLE,1819991012094520950000,HECTOR RD,,001-388-177
1735,SKY-PHOTO ENTERPRISES LTD,,BLBUS-0914020400001636,971 SATURNA PLACE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,PHOTOGRAPHER,1819991012151048280000,SATURNA PL,,004-299-981
1736,KATHLEEN MAXWELL BOOKKEEPING SERVICES,,BLBUS-0914020400001637,973 TAINE PLACE,2012,2012-01-01-00.00.00.000000,,,BOOKKEEPING SERVICE,APPROVED,NOT APPLICABLE,1819991012123429920000,TAINE PL,,VIS451
1737,WAGER ACCOUNTING SERVICES,,BLBUS-0914020400001638,1585 SAN JUAN AVENUE,2004,2004-01-01-00.00.00.000000,,,ACCOUNTANT,APPROVED,NOT APPLICABLE,1819991012105935240000,SAN JUAN AVE,,000-429-830
1738,"WASHERY, THE",,BLBUS-0914020400001639,"A 3945 QUADRA STREET
VICTORIA   BC
V8Z 4X9",2003,2003-01-01-00.00.00.000000,,,LAUNDROMAT,APPROVED,NOT APPLICABLE,1819991012121406950000,QUADRA ST,,VIS734
1739,WILLIAM S TURNER PERSONAL SERVICES,,BLBUS-0914020400001640,4000 GORDON HEAD ROAD,2011,2011-01-01-00.00.00.000000,,,PERSONAL SERVICE,APPROVED,NOT APPLICABLE,1819991012115013060000,GORDON HEAD RD,,002-206-846
174,CORDOVA BAY VARIETY STORE,,BLBUS-0914020400000075,5134 CORDOVA BAY ROAD,2010,2010-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,HOBBIES/GIFTS/CRAFTS,49119991117132847330000,CORDOVA BAY RD,,004-462-271
1740,LAKEHILL PLUMBING & HEATING,,BLBUS-0914020400001641,1102 LOENHOLM ROAD,2001,2001-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012100512280000,LOENHOLM RD,,008-444-625
1741,CANVASBACK PICTURE FRAMING,,BLBUS-0914020400001642,3985 BLENKINSOP ROAD,2000,2000-01-01-00.00.00.000000,,,MANUFACTURING,APPROVED,NOT APPLICABLE,1819991012104722150000,BLENKINSOP RD,,001-162-268
1742,VANCOUVER ISLAND POWERLINE LTD,,BLBUS-0914020400001643,3316 TENNYSON AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,49119991117154734470000,TENNYSON AVE,,000-938-467
1743,K MAC ELECTRIC LTD.,,BLBUS-0914020400001644,201 HOMER ROAD,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ELECTRICAL,1819991012101327710000,HOMER RD,,005-423-759
1744,NOELLE ANDERSON HAIRSTYLE,,BLBUS-0914020400001645,829 CAMEO STREET,2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,1819991012102923630000,CAMEO ST,,000-243-400
1745,DARWEST OIL SERVICES,,BLBUS-0914020400001646,"BUSINESS - OUT OF TOWN
   
",2000,2000-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
1746,KOALA BEAR CARE,,BLBUS-0914020400001647,"4304 MALTWOOD CLOSE
VICTORIA   BC
V8X 5C7",2004,2004-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012154352410000,MALTWOOD CLOSE,,011-965-908
1747,NETWORK HOME IMPROVEMENT LTD,,BLBUS-0914020400001648,5260 RAMBLER ROAD,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,RENOVATIONS,1819991012151627000000,RAMBLER RD,,VIS1746
1748,T F Z - THE FOAM ZONE LTD.,,BLBUS-0914020400001649,"I 3388 DOUGLAS ST
VICTORIA   BC
V8Z 3L3",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,FURNITURE,25260C110921101420790000,DOUGLAS ST,,003-860-523
1749,FAIRFIELD GROOMING HOUSE LTD,,BLBUS-0914020400001650,3505 MAPLEWOOD ROAD,2008,2008-01-01-00.00.00.000000,,,PET GROOMING/WASHING,APPROVED,NOT APPLICABLE,1819991012115644400000,MAPLEWOOD RD,,005-080-118
175,CORDOVA BAY VARIETY STORE,,BLBUS-0914020400000076,5134 CORDOVA BAY ROAD,1999,1999-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,NOT APPLICABLE,49119991117132847330000,CORDOVA BAY RD,,004-462-271
1750,PETALS PLUS FLORIST (2010) LTD,,BLBUS-0914020400001651,"205 3749 SHELBOURNE STREET
VICTORIA   BC
V8P 5N4",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,FLORIST,838520030206091038340000,SHELBOURNE ST,,000-302-546
1751,PLAYTIME COMMUNITY GAMING CENTRES INC,,BLBUS-0914020400001652,3400 TILLICUM ROAD,2012,2012-01-01-00.00.00.000000,,,BINGO PARLOUR,APPROVED,NOT APPLICABLE,1819991012125356040000,TILLICUM RD,,003-778-444
1752,PLAYTIME COMMUNITY GAMING CENTRES INC,,BLBUS-0914020400001653,3400 TILLICUM ROAD,2010,2010-01-01-00.00.00.000000,,,VENDING MACHINE(S),APPROVED,NOT APPLICABLE,1819991012125356040000,TILLICUM RD,,003-778-444
1753,VICTORIA FLEA MARKET,,BLBUS-0914020400001654,3400 TILLICUM ROAD,2008,2008-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,HOBBIES/GIFTS/CRAFTS,1819991012125356040000,TILLICUM RD,,003-778-444
1754,MIKE'S MOWING,,BLBUS-0914020400001655,4180 CAREY ROAD,2000,2000-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012100837810000,CAREY RD,,001-119-931
1755,CHOICES ADOPTION & COUNSELLING SVCS,,BLBUS-0914020400001656,"309 1095 MCKENZIE AVENUE
VICTORIA   BC
V8P 2L5",2004,2004-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,061220020513084114740000,MCKENZIE AVE,,000-170-305
1756,ASSOCIATED COUNSELLING & ADOPTION SVCS,,BLBUS-0914020400001657,4357 CEDAR HILL ROAD,2011,2011-01-01-00.00.00.000000,,,COUNSELLING SERVICE,APPROVED,NOT APPLICABLE,1819991012105852950000,CEDAR HILL RD,,001-275-691
1757,GUILD ENTERPRISES,,BLBUS-0914020400001658,3975 ARLENE PLACE,2002,2002-01-01-00.00.00.000000,,,BOOKKEEPING SERVICE,APPROVED,NOT APPLICABLE,1819991012101713560000,ARLENE PL,,001-621-793
1758,"LIM, MICHELLE",,BLBUS-0914020400001659,"4687 BRAMBLE CRT
VICTORIA   BC
",2003,2003-01-01-00.00.00.000000,,,DISTRIBUTOR/SUPPLIER,APPROVED,NOT APPLICABLE,252C20041216161446730000,BRAMBLE CRT,,004-463-340
1759,TOFFLER ENTERPRISES LTD,,BLBUS-0914020400001660,4592 WEST SAANICH ROAD,2010,2010-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,BREWING,1819991012154840050000,WEST SAANICH RD,,003-642-801
176,CORDOVA HAIR BOUTIQUE LTD,,BLBUS-0914020400000077,5126 CORDOVA BAY ROAD,2012,2012-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,49119991117132847270000,CORDOVA BAY RD,,004-462-271
1760,DARROCH'S CANVAS DESIGN AND REPAIRS LTD,,BLBUS-0914020400001661,985 SUTCLIFFE ROAD,2012,2012-01-01-00.00.00.000000,,,SALES/SERVICE,APPROVED,TENT & AWNING EQUIPMENT,1819991012151525540000,SUTCLIFFE RD,,003-144-861
1761,BOOKKEEPING SERVICES PLUS,,BLBUS-0914020400001662,870 GLADIOLA AVENUE,2003,2003-01-01-00.00.00.000000,,,BOOKKEEPING SERVICE,APPROVED,NOT APPLICABLE,1819991012095241230000,GLADIOLA AVE,,VIS1470
1762,ISLAND COMMERCIAL ENGRAVERS,,BLBUS-0914020400001663,978 TAINE PLACE,2011,2011-01-01-00.00.00.000000,,,MANUFACTURING,APPROVED,NOT APPLICABLE,1819991012123434200000,TAINE PL,,002-252-376
1763,D S BAINS HOLDINGS LTD,,BLBUS-0914020400001664,3316 HARRIET ROAD,2005,2005-01-01-00.00.00.000000,,,APARTMENTS,APPROVED,NOT APPLICABLE,1819991012124217720000,HARRIET RD,,007-943-890
1764,GLOBAL HOMES LTD.,,BLBUS-0914020400001665,1818 SERENITY PLACE,2000,2000-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012112556270000,SERENITY PL,,016-297-032
1765,MIKE GERIC CONSTRUCTION LTD,,BLBUS-0914020400001666,"4520 WEST SAANICH RD
VICTORIA   BC
V8Z 3G4",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012154805940000,WEST SAANICH RD,,006-398-928
1766,"GREBINSKY, MARY E",,BLBUS-0914020400001667,115 3206 ALDER STREET,2000,2000-01-01-00.00.00.000000,,,MARKETING COMPANY,APPROVED,NOT APPLICABLE,1819991012130844400000,ALDER ST,,VIS1994
1767,KITTY'S KIDDIE KORNER FAMILY DAY CARE,,BLBUS-0914020400001668,"4220 OAKVIEW PL
VICTORIA BC",2006,2006-01-01-00.00.00.000000,,,DAY CARE CENTRE,TRANSFERRED,NOT APPLICABLE,761320010424102521690000,OAKVIEW PL,,024-985-139
1768,MANCHESTER HOMES LTD,,BLBUS-0914020400001669,5310 FAIRHOME ROAD,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,BUILDING,1819991012150511970000,FAIRHOME RD,,003-922-332
1769,55555 BC HOLDINGS LTD,,BLBUS-0914020400001670,"5170 AGATE LANE
VICTORIA BC  V8Y 2L9",2011,2011-01-01-00.00.00.000000,,,CONSULTANT,TRANSFERRED,NOT APPLICABLE,1819991012151529880000,AGATE LANE,,001-566-695
177,CARLTON CARDS CANADA,,BLBUS-0914020400000078,43 3170 TILLICUM ROAD,2010,2010-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,HOBBIES/GIFTS/CRAFTS,BLBUSA-66-0959-01043,TILLICUM RD,,000-197-033
1770,OKELL WATERPROOFING LTD,,BLBUS-0914020400001671,988 MCBRIAR AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,INSTALLATIONS,1819991012155250900000,QUAYLE RD,,006-672-272
1771,A T CONTRACTING,,BLBUS-0914020400001672,3916 LANDIS PLACE,2002,2002-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GENERAL CONTRACTOR,1819991012123204750000,LANDIS PL,,001-729-047
1772,ROYAL OAK APPLIANCE & REFRIG SERVICE,,BLBUS-0914020400001673,4253 CAREY ROAD,2006,2006-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,REPAIR SERVICE,1819991012100510690000,LOENHOLM RD,,004-441-362
1773,ROYAL OAK GOLF CLUB LTD,,BLBUS-0914020400001674,540 MARSETT PLACE,2002,2002-01-01-00.00.00.000000,,,GOLF COURSE,APPROVED,NOT APPLICABLE,1819991012155551820000,MARSETT PL,,017-533-481
1774,ROYAL OAK GOLF CLUB OAKTREE BAR & GRILL,,BLBUS-0914020400001675,540 MARSETT PLACE,2002,2002-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,1819991012155551820000,MARSETT PL,,017-533-481
1775,ROYAL GOLF CLUB LTD-THE OAKROOM,,BLBUS-0914020400001676,540 MARSETT PLACE,2002,2002-01-01-00.00.00.000000,,,BANQUET ROOM,APPROVED,NOT APPLICABLE,1819991012155551820000,MARSETT PL,,017-533-481
1776,"DALLAS SOCIETY, THE",,BLBUS-0914020400001677,"8/10/12 1560 CHURCH AVENUE
VICTORIA   BC
V8P 2H1",2011,2011-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,BLBUSA-70-4235-0108/10/12,CHURCH AVE,,003-531-902
1777,DIG THIS,,BLBUS-0914020400001678,"480 777 ROYAL OAK DR
VICTORIA BC  V8X 4V1  (Alias or unit within)
777 ROYAL OAK DR
VICTORIA   BC   V8X 4V1",2012,2012-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,GARDENING,BLBUSA-47-0575-110480,ROYAL OAK DR,,017-632-641
1778,PACIFIC GOLF PLUS,,BLBUS-0914020400001679,"450 CREED RD
VICTORIA BC",2010,2010-01-01-00.00.00.000000,,,RETAIL SALES,TRANSFERRED,SPORTSWARE & EQUIPMENT,357C20051007093615790000,CREED RD,,026-153-921
1779,MEG STEAM INC.,,BLBUS-0914020400001680,"A 161 LOHR RD
VICTORIA   BC
V9E 1J7",2006,2006-01-01-00.00.00.000000,,,MANUFACTURING,APPROVED,NOT APPLICABLE,1819991012150640180000,LOHR RD,,009-059-202
178,COSMOS PIZZA,,BLBUS-0914020400000079,3450 TILLICUM ROAD,2007,2007-01-01-00.00.00.000000,,,RESTAURANT,APPROVED,NOT APPLICABLE,49119991117161658130000,TILLICUM RD,,003-778-444
1780,HENDERSON-FOXX REFRIGERATION,,BLBUS-0914020400001681,601 COLEOS PLACE,2005,2005-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,REFRIGERATION/AIR CONDITIONING,49119991117160053690000,COLEOS PL,,001-466-640
1781,KATHY MILLER ENTERPRISES,,BLBUS-0914020400001682,825 LEOTA PLACE,2002,2002-01-01-00.00.00.000000,,,WRITER,APPROVED,NOT APPLICABLE,1819991012151101900000,LEOTA PL,,003-033-538
1782,CORIX WATER PRODUCTS INC,,BLBUS-0914020400001683,27 CREASE AVENUE,2012,2012-01-01-00.00.00.000000,,,WHOLESALE MERCHANT/NO RETAIL SALES,APPROVED,NOT APPLICABLE,1819991012122558500000,CREASE AVE,,003-874-320
1783,HILLCREST ELEM OUT-OF-SCHOOL CARE SOCIETY,,BLBUS-0914020400001684,4421 GREENTREE TERRACE,2012,2012-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,1819991012112928780000,GREENTREE TERR,,004-219-147
1784,MIGHTY MIKE'S YARD AID,,BLBUS-0914020400001685,916 CLAREMONT AVENUE,2003,2003-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,LANDSCAPING,1819991012151401010000,CLAREMONT AVE,,004-358-872
1785,COLLEGE LAWN SPRINKLERS LTD,,BLBUS-0914020400001686,4155 TYNDALL AVENUE,2002,2002-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,SEWERS & DRAINS,1819991012111002160000,TYNDALL AVE,,018-165-575
1786,COOMBS CONSTRUCTION,,BLBUS-0914020400001687,1299 TRACKSELL AVENUE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,HANDYMAN SERVICE,1819991012115912700000,TRACKSELL AVE,,000-385-620
1787,VICTORIA METAL CRAFT LTD,,BLBUS-0914020400001688,4267 RICHFIELD TERRACE,2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,REFRIGERATION/AIR CONDITIONING,1819991012104402550000,RICHFIELD TERR,,000-049-841
1788,"LAWN RANGER, THE",,BLBUS-0914020400001689,1554 WINCHESTER ROAD,2005,2005-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,GARDENING/LAWNCARE,1819991012105051580000,WINCHESTER RD,,001-276-042
1789,DUNCAN PAVING COMPANY,,BLBUS-0914020400001690,"BUSINESS - OUT OF TOWN
   
",2003,2003-01-01-00.00.00.000000,,,NON-RESIDENT,APPROVED,NOT APPLICABLE,BLC-CONV-219991012113031,BUSINESS - OUT OF TOWN,,
179,CRAIGFLOWER SERVICE,,BLBUS-0914020400000080,996 GORGE ROAD WEST,2000,2000-01-01-00.00.00.000000,,,SERVICE STATION,APPROVED,NOT APPLICABLE,49119991117135503630000,GORGE RD W,,005-996-686
1790,R BRUCE BUCKLER PERSONAL LAW CORP,,BLBUS-0914020400001691,"201 4430 CHATTERTON WAY
VICTORIA   BC
V8X 5J2",2008,2008-01-01-00.00.00.000000,,,LAWYER,APPROVED,NOT APPLICABLE,1819991012154023800000,CHATTERTON WAY,,VIS4451
1791,BASKETS 'N BOWS,,BLBUS-0914020400001692,4573 SCARBOROUGH ROAD,2012,2012-01-01-00.00.00.000000,,,HOME CRAFTS,APPROVED,NOT APPLICABLE,1819991012155011170000,SCARBOROUGH RD,,005-677-564
1792,OAKCREST PRESCHOOL,,BLBUS-0914020400001693,3787 CEDAR HILL ROAD,2012,2012-01-01-00.00.00.000000,,,REGISTERED SOCIETY,APPROVED,NOT APPLICABLE,1819991012133619640000,CEDAR HILL RD,,001-187-953
1793,MCBEANS,,BLBUS-0914020400001694,4 3170 TILLICUM ROAD,2001,2001-01-01-00.00.00.000000,,,RETAIL SALES,APPROVED,COFFEE SHOP,BLBUSA-66-0959-0104,TILLICUM RD,,000-197-033
1794,EURO-CAN BUILDING SERVICES LTD,,BLBUS-0914020400001695,"4865 TOWNSEND DR
VICTORIA BC  V8Z 5P2",2012,2012-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,TRANSFERRED,JANITORIAL,1819991012155354670000,TOWNSEND DR,,005-847-257
1795,CAROLYN'S HAIR DESIGN,,BLBUS-0914020400001696,1838 FAIRHURST AVENUE,2001,2001-01-01-00.00.00.000000,,,HAIRDRESSER/BARBER,APPROVED,NOT APPLICABLE,1819991012114600680000,FAIRHURST AVE,,003-369-188
1796,BEACHES DAYCARE,,BLBUS-0914020400001697,2656 KILLARNEY ROAD,2012,2012-01-01-00.00.00.000000,,,DAY CARE CENTRE,APPROVED,NOT APPLICABLE,1819991012134340360000,KILLARNEY RD,,003-075-338
1797,ADMIRAL'S ROOFING,,BLBUS-0914020400001698,5417 WEST SAANICH ROAD,2007,2007-01-01-00.00.00.000000,,,CONTRACTOR - INTERMUNICIPAL,APPROVED,ROOFING,1819991012150648530000,WEST SAANICH RD,,015-844-692
1798,REHABILITATION MANAGEMENT SERVICES,,BLBUS-0914020400001699,2838 TUDOR AVENUE,2003,2003-01-01-00.00.00.000000,,,CONSULTANT,APPROVED,NOT APPLICABLE,1819991012134716930000,TUDOR AVE,,000-008-443
